id,dteday,season,hour,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed
10041,2/28/2012,1,9,0,2,1,1,0.28,0.2576,0.45,0.3582
10042,2/28/2012,1,10,0,2,1,1,0.3,0.2727,0.42,0.2985
10043,2/28/2012,1,11,0,2,1,1,0.34,0.3182,0.36,0.2537
10044,2/28/2012,1,12,0,2,1,1,0.36,0.3485,0.34,0.1343
10045,2/28/2012,1,13,0,2,1,1,0.36,0.3636,0.32,0.1045
10046,2/28/2012,1,14,0,2,1,1,0.4,0.4091,0.28,0.1045
10047,2/28/2012,1,15,0,2,1,1,0.42,0.4242,0.26,0.0896
10048,2/28/2012,1,16,0,2,1,1,0.42,0.4242,0.28,0.0896
10049,2/28/2012,1,17,0,2,1,1,0.42,0.4242,0.26,0.0896
10050,2/28/2012,1,18,0,2,1,1,0.42,0.4242,0.28,0.1642
10051,2/28/2012,1,19,0,2,1,1,0.42,0.4242,0.26,0
10052,2/28/2012,1,20,0,2,1,1,0.4,0.4091,0.3,0.1343
10053,2/28/2012,1,21,0,2,1,1,0.34,0.3485,0.46,0.1045
10054,2/28/2012,1,22,0,2,1,1,0.34,0.3485,0.46,0.1045
10055,2/28/2012,1,23,0,2,1,1,0.32,0.303,0.53,0.2239
10056,2/29/2012,1,0,0,3,1,1,0.32,0.3333,0.53,0.1045
10057,2/29/2012,1,1,0,3,1,1,0.32,0.3333,0.49,0.1045
10058,2/29/2012,1,2,0,3,1,1,0.3,0.2879,0.56,0.2239
10059,2/29/2012,1,3,0,3,1,1,0.28,0.303,0.7,0.0896
10060,2/29/2012,1,5,0,3,1,1,0.26,0.2879,0.75,0.0896
10061,2/29/2012,1,6,0,3,1,2,0.28,0.303,0.75,0.0896
10062,2/29/2012,1,7,0,3,1,2,0.26,0.2727,0.81,0.1343
10063,2/29/2012,1,8,0,3,1,2,0.28,0.2879,0.75,0.1045
10064,2/29/2012,1,9,0,3,1,3,0.3,0.303,0.81,0.1642
10065,2/29/2012,1,10,0,3,1,3,0.3,0.303,0.81,0.1642
10066,2/29/2012,1,11,0,3,1,3,0.3,0.2879,0.87,0.194
10067,2/29/2012,1,12,0,3,1,3,0.32,0.303,0.93,0.3284
10068,2/29/2012,1,13,0,3,1,2,0.36,0.3333,0.93,0.3582
10069,2/29/2012,1,14,0,3,1,2,0.36,0.3333,0.93,0.3582
10070,2/29/2012,1,15,0,3,1,2,0.4,0.4091,0.82,0.2836
10071,2/29/2012,1,16,0,3,1,3,0.4,0.4091,0.82,0.2239
10072,2/29/2012,1,17,0,3,1,2,0.4,0.4091,0.87,0.1642
10073,2/29/2012,1,18,0,3,1,3,0.4,0.4091,0.87,0
10074,2/29/2012,1,19,0,3,1,2,0.4,0.4091,0.87,0.1045
10075,2/29/2012,1,20,0,3,1,3,0.42,0.4242,0.88,0.1642
10076,2/29/2012,1,21,0,3,1,3,0.42,0.4242,0.88,0.1642
10077,2/29/2012,1,22,0,3,1,3,0.42,0.4242,0.94,0.2537
10078,2/29/2012,1,23,0,3,1,3,0.42,0.4242,0.94,0.2537
10079,3/1/2012,1,0,0,4,1,2,0.42,0.4242,0.94,0
10080,3/1/2012,1,1,0,4,1,3,0.46,0.4545,0.94,0.1045
10081,3/1/2012,1,2,0,4,1,2,0.46,0.4545,0.94,0.2836
10082,3/1/2012,1,3,0,4,1,1,0.46,0.4545,0.94,0.2239
10083,3/1/2012,1,4,0,4,1,1,0.48,0.4697,0.88,0.194
10084,3/1/2012,1,5,0,4,1,1,0.48,0.4697,0.88,0.1642
10085,3/1/2012,1,6,0,4,1,2,0.42,0.4242,0.94,0
10086,3/1/2012,1,7,0,4,1,2,0.44,0.4394,0.94,0.1343
10087,3/1/2012,1,8,0,4,1,1,0.42,0.4242,0.94,0.1343
10088,3/1/2012,1,9,0,4,1,1,0.46,0.4545,0.77,0.2537
10089,3/1/2012,1,10,0,4,1,1,0.52,0.5,0.55,0.1642
10090,3/1/2012,1,11,0,4,1,1,0.56,0.5303,0.43,0.194
10091,3/1/2012,1,12,0,4,1,1,0.56,0.5303,0.37,0.2239
10092,3/1/2012,1,13,0,4,1,1,0.58,0.5455,0.32,0.2537
10093,3/1/2012,1,14,0,4,1,1,0.58,0.5455,0.35,0.2239
10094,3/1/2012,1,15,0,4,1,1,0.6,0.6212,0.31,0.2537
10095,3/1/2012,1,16,0,4,1,1,0.58,0.5455,0.32,0.2985
10096,3/1/2012,1,17,0,4,1,1,0.56,0.5303,0.35,0.2985
10097,3/1/2012,1,18,0,4,1,1,0.54,0.5152,0.34,0.3582
10098,3/1/2012,1,19,0,4,1,1,0.48,0.4697,0.41,0.3284
10099,3/1/2012,1,20,0,4,1,1,0.44,0.4394,0.44,0.4179
10100,3/1/2012,1,21,0,4,1,1,0.42,0.4242,0.47,0.4627
10101,3/1/2012,1,22,0,4,1,1,0.38,0.3939,0.5,0.2537
10102,3/1/2012,1,23,0,4,1,1,0.36,0.3485,0.5,0.2239
10103,3/2/2012,1,0,0,5,1,1,0.34,0.3333,0.53,0.1642
10104,3/2/2012,1,1,0,5,1,1,0.34,0.3182,0.49,0.2239
10105,3/2/2012,1,2,0,5,1,1,0.34,0.3182,0.53,0.2836
10106,3/2/2012,1,3,0,5,1,1,0.32,0.3182,0.57,0.194
10107,3/2/2012,1,4,0,5,1,1,0.32,0.3485,0.61,0
10108,3/2/2012,1,5,0,5,1,1,0.3,0.3333,0.7,0
10109,3/2/2012,1,6,0,5,1,1,0.3,0.3333,0.7,0
10110,3/2/2012,1,7,0,5,1,1,0.3,0.3333,0.7,0
10111,3/2/2012,1,8,0,5,1,1,0.28,0.303,0.75,0.0896
10112,3/2/2012,1,9,0,5,1,1,0.3,0.3333,0.81,0
10113,3/2/2012,1,10,0,5,1,1,0.36,0.3485,0.5,0.1642
10114,3/2/2012,1,11,0,5,1,1,0.38,0.3939,0.46,0.194
10115,3/2/2012,1,12,0,5,1,1,0.4,0.4091,0.43,0.1642
10116,3/2/2012,1,13,0,5,1,1,0.42,0.4242,0.44,0.2239
10117,3/2/2012,1,14,0,5,1,2,0.44,0.4394,0.44,0.2836
10118,3/2/2012,1,15,0,5,1,2,0.42,0.4242,0.5,0.2985
10119,3/2/2012,1,16,0,5,1,3,0.4,0.4091,0.58,0.2985
10120,3/2/2012,1,17,0,5,1,3,0.36,0.3485,0.81,0.2239
10121,3/2/2012,1,18,0,5,1,3,0.36,0.3485,0.87,0.194
10122,3/2/2012,1,19,0,5,1,3,0.36,0.3485,0.87,0.194
10123,3/2/2012,1,20,0,5,1,2,0.36,0.3485,0.87,0.194
10124,3/2/2012,1,21,0,5,1,3,0.36,0.3636,0.87,0.0896
10125,3/2/2012,1,22,0,5,1,2,0.36,0.3788,0.87,0
10126,3/2/2012,1,23,0,5,1,2,0.36,0.3788,0.87,0
10127,3/3/2012,1,0,0,6,0,3,0.36,0.3636,0.93,0.0896
10128,3/3/2012,1,1,0,6,0,3,0.36,0.3788,0.93,0
10129,3/3/2012,1,2,0,6,0,3,0.36,0.3636,0.93,0.0896
10130,3/3/2012,1,3,0,6,0,2,0.36,0.3485,0.93,0.1642
10131,3/3/2012,1,4,0,6,0,2,0.36,0.3485,0.93,0.194
10132,3/3/2012,1,5,0,6,0,2,0.36,0.3636,0.93,0.0896
10133,3/3/2012,1,6,0,6,0,2,0.36,0.3636,0.93,0.0896
10134,3/3/2012,1,7,0,6,0,2,0.36,0.3485,0.93,0.1343
10135,3/3/2012,1,8,0,6,0,3,0.36,0.3788,0.93,0
10136,3/3/2012,1,9,0,6,0,3,0.38,0.3939,0.87,0.0896
10137,3/3/2012,1,10,0,6,0,2,0.4,0.4091,0.87,0
10138,3/3/2012,1,11,0,6,0,2,0.4,0.4091,0.87,0.0896
10139,3/3/2012,1,12,0,6,0,2,0.42,0.4242,0.67,0.2537
10140,3/3/2012,1,13,0,6,0,1,0.44,0.4394,0.51,0.2836
10141,3/3/2012,1,14,0,6,0,2,0.46,0.4545,0.44,0.3582
10142,3/3/2012,1,15,0,6,0,1,0.48,0.4697,0.29,0.2985
10143,3/3/2012,1,16,0,6,0,1,0.5,0.4848,0.27,0.2985
10144,3/3/2012,1,17,0,6,0,1,0.5,0.4848,0.23,0.3284
10145,3/3/2012,1,18,0,6,0,1,0.5,0.4848,0.25,0.2537
10146,3/3/2012,1,19,0,6,0,1,0.46,0.4545,0.33,0.1642
10147,3/3/2012,1,20,0,6,0,1,0.44,0.4394,0.3,0.1343
10148,3/3/2012,1,21,0,6,0,1,0.46,0.4545,0.19,0.3284
10149,3/3/2012,1,22,0,6,0,1,0.44,0.4394,0.21,0.1343
10150,3/3/2012,1,23,0,6,0,1,0.42,0.4242,0.24,0
10151,3/4/2012,1,0,0,0,0,2,0.4,0.4091,0.3,0.3582
10152,3/4/2012,1,1,0,0,0,2,0.38,0.3939,0.34,0.194
10153,3/4/2012,1,2,0,0,0,2,0.36,0.3485,0.4,0.1642
10154,3/4/2012,1,3,0,0,0,2,0.36,0.3485,0.43,0.1343
10155,3/4/2012,1,4,0,0,0,2,0.34,0.3333,0.46,0.194
10156,3/4/2012,1,5,0,0,0,2,0.34,0.3182,0.46,0.2239
10157,3/4/2012,1,6,0,0,0,2,0.3,0.2727,0.52,0.2985
10158,3/4/2012,1,7,0,0,0,2,0.3,0.2727,0.52,0.2985
10159,3/4/2012,1,8,0,0,0,1,0.3,0.2727,0.52,0.3284
10160,3/4/2012,1,9,0,0,0,1,0.3,0.2727,0.49,0.4478
10161,3/4/2012,1,10,0,0,0,1,0.3,0.2727,0.49,0.3284
10162,3/4/2012,1,11,0,0,0,1,0.32,0.2879,0.45,0.3881
10163,3/4/2012,1,12,0,0,0,1,0.34,0.303,0.42,0.3582
10164,3/4/2012,1,13,0,0,0,1,0.36,0.3333,0.37,0.3582
10165,3/4/2012,1,14,0,0,0,1,0.36,0.3333,0.34,0.3582
10166,3/4/2012,1,15,0,0,0,1,0.36,0.3182,0.32,0.5224
10167,3/4/2012,1,16,0,0,0,1,0.36,0.3182,0.29,0.4925
10168,3/4/2012,1,17,0,0,0,1,0.34,0.2879,0.31,0.5522
10169,3/4/2012,1,18,0,0,0,1,0.32,0.2727,0.33,0.6119
10170,3/4/2012,1,19,0,0,0,1,0.3,0.2576,0.36,0.4925
10171,3/4/2012,1,20,0,0,0,1,0.28,0.2727,0.38,0.2537
10172,3/4/2012,1,21,0,0,0,1,0.28,0.2727,0.36,0.2239
10173,3/4/2012,1,22,0,0,0,1,0.26,0.2424,0.41,0.2537
10174,3/4/2012,1,23,0,0,0,1,0.26,0.2576,0.41,0.194
10175,3/5/2012,1,0,0,1,1,1,0.24,0.2273,0.44,0.194
10176,3/5/2012,1,1,0,1,1,1,0.24,0.2424,0.48,0.1343
10177,3/5/2012,1,2,0,1,1,1,0.24,0.2424,0.48,0.1343
10178,3/5/2012,1,3,0,1,1,1,0.22,0.2273,0.51,0.1642
10179,3/5/2012,1,4,0,1,1,1,0.2,0.2273,0.55,0.0896
10180,3/5/2012,1,5,0,1,1,1,0.2,0.2273,0.55,0.0896
10181,3/5/2012,1,6,0,1,1,1,0.18,0.197,0.59,0.1343
10182,3/5/2012,1,7,0,1,1,1,0.18,0.197,0.59,0.1343
10183,3/5/2012,1,8,0,1,1,1,0.2,0.2273,0.59,0.1045
10184,3/5/2012,1,9,0,1,1,2,0.22,0.2576,0.6,0.0896
10185,3/5/2012,1,10,0,1,1,2,0.24,0.2576,0.6,0
10186,3/5/2012,1,11,0,1,1,2,0.26,0.2727,0.56,0.1343
10187,3/5/2012,1,12,0,1,1,2,0.26,0.303,0.52,0
10188,3/5/2012,1,13,0,1,1,2,0.26,0.2576,0.55,0.2985
10189,3/5/2012,1,14,0,1,1,2,0.28,0.2576,0.57,0.3582
10190,3/5/2012,1,15,0,1,1,2,0.3,0.2879,0.53,0.194
10191,3/5/2012,1,16,0,1,1,1,0.3,0.2727,0.45,0.2985
10192,3/5/2012,1,17,0,1,1,3,0.3,0.2727,0.45,0.2985
10193,3/5/2012,1,18,0,1,1,3,0.28,0.2273,0.55,0.6567
10194,3/5/2012,1,19,0,1,1,1,0.26,0.2576,0.53,0.2239
10195,3/5/2012,1,20,0,1,1,1,0.26,0.2273,0.37,0.4627
10196,3/5/2012,1,21,0,1,1,1,0.26,0.2273,0.37,0.3881
10197,3/5/2012,1,22,0,1,1,1,0.24,0.2121,0.35,0.3284
10198,3/5/2012,1,23,0,1,1,1,0.22,0.1818,0.37,0.5821
10199,3/6/2012,1,0,0,2,1,1,0.22,0.2121,0.37,0.2985
10200,3/6/2012,1,1,0,2,1,1,0.2,0.197,0.44,0.2537
10201,3/6/2012,1,2,0,2,1,1,0.2,0.197,0.44,0.2239
10202,3/6/2012,1,3,0,2,1,1,0.18,0.1667,0.51,0.2836
10203,3/6/2012,1,4,0,2,1,1,0.18,0.1667,0.51,0.2985
10204,3/6/2012,1,5,0,2,1,1,0.18,0.1818,0.51,0.2239
10205,3/6/2012,1,6,0,2,1,1,0.18,0.2121,0.51,0.1045
10206,3/6/2012,1,7,0,2,1,1,0.16,0.1818,0.55,0.1343
10207,3/6/2012,1,8,0,2,1,1,0.16,0.1818,0.59,0.1045
10208,3/6/2012,1,9,0,2,1,1,0.22,0.2727,0.47,0
10209,3/6/2012,1,10,0,2,1,1,0.24,0.2576,0.44,0
10210,3/6/2012,1,11,0,2,1,1,0.26,0.2576,0.41,0.1642
10211,3/6/2012,1,12,0,2,1,1,0.26,0.2727,0.41,0.1045
10212,3/6/2012,1,13,0,2,1,1,0.3,0.303,0.39,0.1343
10213,3/6/2012,1,14,0,2,1,1,0.32,0.303,0.36,0.2239
10214,3/6/2012,1,15,0,2,1,1,0.34,0.303,0.36,0.2985
10215,3/6/2012,1,16,0,2,1,1,0.36,0.3333,0.32,0.2836
10216,3/6/2012,1,17,0,2,1,1,0.36,0.3333,0.34,0.2836
10217,3/6/2012,1,18,0,2,1,1,0.34,0.303,0.42,0.3284
10218,3/6/2012,1,19,0,2,1,1,0.34,0.303,0.46,0.2985
10219,3/6/2012,1,20,0,2,1,1,0.32,0.3182,0.49,0.194
10220,3/6/2012,1,21,0,2,1,1,0.32,0.3182,0.49,0.194
10221,3/6/2012,1,22,0,2,1,1,0.28,0.2727,0.56,0.1642
10222,3/6/2012,1,23,0,2,1,1,0.28,0.2727,0.61,0.2239
10223,3/7/2012,1,0,0,3,1,1,0.28,0.2576,0.65,0.2836
10224,3/7/2012,1,1,0,3,1,1,0.3,0.2727,0.61,0.2985
10225,3/7/2012,1,2,0,3,1,1,0.3,0.2879,0.56,0.2836
10226,3/7/2012,1,3,0,3,1,1,0.3,0.2727,0.56,0.3582
10227,3/7/2012,1,4,0,3,1,1,0.28,0.2576,0.61,0.3284
10228,3/7/2012,1,5,0,3,1,1,0.28,0.2576,0.56,0.2985
10229,3/7/2012,1,6,0,3,1,1,0.28,0.2576,0.61,0.3881
10230,3/7/2012,1,7,0,3,1,1,0.26,0.2273,0.65,0.3881
10231,3/7/2012,1,8,0,3,1,1,0.28,0.2576,0.61,0.2985
10232,3/7/2012,1,9,0,3,1,1,0.3,0.2727,0.61,0.3284
10233,3/7/2012,1,10,0,3,1,1,0.36,0.3333,0.5,0.2985
10234,3/7/2012,1,11,0,3,1,1,0.42,0.4242,0.38,0.2985
10235,3/7/2012,1,12,0,3,1,1,0.44,0.4394,0.38,0.3881
10236,3/7/2012,1,13,0,3,1,1,0.5,0.4848,0.34,0.4179
10237,3/7/2012,1,14,0,3,1,1,0.52,0.5,0.36,0.3284
10238,3/7/2012,1,15,0,3,1,1,0.54,0.5152,0.37,0.4478
10239,3/7/2012,1,16,0,3,1,1,0.56,0.5303,0.37,0.4179
10240,3/7/2012,1,17,0,3,1,1,0.56,0.5303,0.43,0.4925
10241,3/7/2012,1,18,0,3,1,1,0.56,0.5303,0.4,0.4627
10242,3/7/2012,1,19,0,3,1,1,0.54,0.5152,0.42,0.3582
10243,3/7/2012,1,20,0,3,1,1,0.5,0.4848,0.51,0.2537
10244,3/7/2012,1,21,0,3,1,1,0.44,0.4394,0.62,0.2537
10245,3/7/2012,1,22,0,3,1,1,0.46,0.4545,0.59,0.2985
10246,3/7/2012,1,23,0,3,1,1,0.44,0.4394,0.62,0.3284
10247,3/8/2012,1,0,0,4,1,1,0.44,0.4394,0.62,0.3284
10248,3/8/2012,1,1,0,4,1,1,0.46,0.4545,0.63,0.3284
10249,3/8/2012,1,2,0,4,1,1,0.46,0.4545,0.63,0.3881
10250,3/8/2012,1,3,0,4,1,1,0.46,0.4545,0.63,0.3881
10251,3/8/2012,1,4,0,4,1,1,0.44,0.4394,0.72,0.2836
10252,3/8/2012,1,5,0,4,1,1,0.42,0.4242,0.77,0.2239
10253,3/8/2012,1,6,0,4,1,1,0.42,0.4242,0.77,0.2537
10254,3/8/2012,1,7,0,4,1,1,0.42,0.4242,0.77,0.3582
10255,3/8/2012,1,8,0,4,1,1,0.44,0.4394,0.77,0.3881
10256,3/8/2012,1,9,0,4,1,1,0.46,0.4545,0.72,0.4627
10257,3/8/2012,1,10,0,4,1,1,0.5,0.4848,0.68,0.4627
10258,3/8/2012,1,11,0,4,1,2,0.54,0.5152,0.6,0.4627
10259,3/8/2012,1,12,0,4,1,2,0.56,0.5303,0.6,0.4478
10260,3/8/2012,1,13,0,4,1,2,0.6,0.6212,0.49,0.6418
10261,3/8/2012,1,14,0,4,1,2,0.62,0.6212,0.43,0.6418
10262,3/8/2012,1,15,0,4,1,1,0.64,0.6212,0.38,0.6866
10263,3/8/2012,1,16,0,4,1,2,0.62,0.6212,0.41,0.6418
10264,3/8/2012,1,17,0,4,1,1,0.62,0.6212,0.38,0.6567
10265,3/8/2012,1,18,0,4,1,2,0.62,0.6212,0.38,0.5522
10266,3/8/2012,1,19,0,4,1,2,0.6,0.6212,0.4,0.4478
10267,3/8/2012,1,20,0,4,1,2,0.6,0.6212,0.43,0.3881
10268,3/8/2012,1,21,0,4,1,1,0.6,0.6212,0.43,0.3881
10269,3/8/2012,1,22,0,4,1,1,0.56,0.5303,0.49,0.3284
10270,3/8/2012,1,23,0,4,1,2,0.56,0.5303,0.49,0.4478
10271,3/9/2012,1,0,0,5,1,2,0.58,0.5455,0.49,0.4627
10272,3/9/2012,1,1,0,5,1,3,0.56,0.5303,0.52,0.4925
10273,3/9/2012,1,2,0,5,1,3,0.48,0.4697,0.77,0.4179
10274,3/9/2012,1,3,0,5,1,1,0.46,0.4545,0.77,0.5224
10275,3/9/2012,1,4,0,5,1,3,0.4,0.4091,0.66,0.2836
10276,3/9/2012,1,5,0,5,1,3,0.4,0.4091,0.66,0.2836
10277,3/9/2012,1,6,0,5,1,2,0.4,0.4091,0.5,0.3582
10278,3/9/2012,1,7,0,5,1,2,0.38,0.3939,0.4,0.2985
10279,3/9/2012,1,8,0,5,1,2,0.34,0.2879,0.42,0.5224
10280,3/9/2012,1,9,0,5,1,2,0.34,0.2879,0.42,0.5224
10281,3/9/2012,1,10,0,5,1,2,0.34,0.2879,0.36,0.4925
10282,3/9/2012,1,11,0,5,1,2,0.36,0.3333,0.34,0.3582
10283,3/9/2012,1,12,0,5,1,1,0.36,0.3333,0.34,0.4179
10284,3/9/2012,1,13,0,5,1,2,0.38,0.3939,0.29,0.3881
10285,3/9/2012,1,14,0,5,1,1,0.42,0.4242,0.28,0.4627
10286,3/9/2012,1,15,0,5,1,1,0.46,0.4545,0.24,0.2537
10287,3/9/2012,1,16,0,5,1,1,0.48,0.4697,0.23,0.4179
10288,3/9/2012,1,17,0,5,1,1,0.46,0.4545,0.24,0.3881
10289,3/9/2012,1,18,0,5,1,1,0.44,0.4394,0.26,0.5224
10290,3/9/2012,1,19,0,5,1,1,0.42,0.4242,0.28,0.6119
10291,3/9/2012,1,20,0,5,1,1,0.38,0.3939,0.32,0.3582
10292,3/9/2012,1,21,0,5,1,1,0.36,0.3333,0.34,0.3284
10293,3/9/2012,1,22,0,5,1,1,0.34,0.2879,0.31,0.4925
10294,3/9/2012,1,23,0,5,1,1,0.32,0.303,0.33,0.2985
10295,3/10/2012,1,0,0,6,0,1,0.3,0.2727,0.36,0.3582
10296,3/10/2012,1,1,0,6,0,1,0.3,0.2879,0.36,0.2537
10297,3/10/2012,1,2,0,6,0,1,0.26,0.2424,0.41,0.2537
10298,3/10/2012,1,3,0,6,0,1,0.26,0.2273,0.41,0.2985
10299,3/10/2012,1,4,0,6,0,1,0.24,0.2121,0.41,0.3582
10300,3/10/2012,1,5,0,6,0,1,0.22,0.2121,0.42,0.2836
10301,3/10/2012,1,6,0,6,0,1,0.22,0.2121,0.44,0.2836
10302,3/10/2012,1,7,0,6,0,1,0.22,0.2121,0.44,0.2537
10303,3/10/2012,1,8,0,6,0,1,0.22,0.2121,0.44,0.2985
10304,3/10/2012,1,9,0,6,0,1,0.24,0.2121,0.41,0.3284
10305,3/10/2012,1,10,0,6,0,1,0.26,0.2273,0.35,0.4179
10306,3/10/2012,1,11,0,6,0,1,0.3,0.2727,0.33,0.3284
10307,3/10/2012,1,12,0,6,0,1,0.3,0.2727,0.33,0.3284
10308,3/10/2012,1,13,0,6,0,1,0.32,0.303,0.29,0.2836
10309,3/10/2012,1,14,0,6,0,1,0.34,0.3182,0.27,0.2836
10310,3/10/2012,1,15,0,6,0,1,0.34,0.3636,0.25,0
10311,3/10/2012,1,16,0,6,0,1,0.36,0.3636,0.23,0
10312,3/10/2012,1,17,0,6,0,1,0.36,0.3788,0.23,0
10313,3/10/2012,1,18,0,6,0,1,0.36,0.3636,0.21,0.0896
10314,3/10/2012,1,19,0,6,0,1,0.34,0.3636,0.25,0
10315,3/10/2012,1,20,0,6,0,1,0.32,0.3333,0.33,0.1343
10316,3/10/2012,1,21,0,6,0,1,0.3,0.2879,0.39,0.2239
10317,3/10/2012,1,22,0,6,0,1,0.26,0.2576,0.44,0.1642
10318,3/10/2012,1,23,0,6,0,1,0.26,0.2576,0.41,0.194
10319,3/11/2012,1,0,0,0,0,1,0.26,0.2879,0.44,0.0896
10320,3/11/2012,1,1,0,0,0,1,0.24,0.2424,0.52,0.1642
10321,3/11/2012,1,3,0,0,0,1,0.24,0.2424,0.6,0.1343
10322,3/11/2012,1,4,0,0,0,1,0.24,0.2424,0.6,0.1343
10323,3/11/2012,1,5,0,0,0,1,0.24,0.2424,0.6,0.1642
10324,3/11/2012,1,6,0,0,0,1,0.24,0.2424,0.7,0.1642
10325,3/11/2012,1,7,0,0,0,1,0.22,0.2273,0.69,0.1343
10326,3/11/2012,1,8,0,0,0,1,0.22,0.2273,0.69,0.1343
10327,3/11/2012,1,9,0,0,0,1,0.26,0.2576,0.6,0.2239
10328,3/11/2012,1,10,0,0,0,1,0.32,0.303,0.49,0.2836
10329,3/11/2012,1,11,0,0,0,1,0.36,0.3333,0.43,0.2836
10330,3/11/2012,1,12,0,0,0,1,0.4,0.4091,0.37,0.2985
10331,3/11/2012,1,13,0,0,0,1,0.42,0.4242,0.41,0.2985
10332,3/11/2012,1,14,0,0,0,1,0.46,0.4545,0.31,0.2836
10333,3/11/2012,1,15,0,0,0,1,0.5,0.4848,0.29,0.2985
10334,3/11/2012,1,16,0,0,0,1,0.5,0.4848,0.31,0.3582
10335,3/11/2012,1,17,0,0,0,1,0.52,0.5,0.27,0.2985
10336,3/11/2012,1,18,0,0,0,1,0.52,0.5,0.29,0.2836
10337,3/11/2012,1,19,0,0,0,1,0.5,0.4848,0.31,0.2836
10338,3/11/2012,1,20,0,0,0,1,0.44,0.4394,0.47,0.2239
10339,3/11/2012,1,21,0,0,0,1,0.42,0.4242,0.54,0.2239
10340,3/11/2012,1,22,0,0,0,1,0.4,0.4091,0.54,0.194
10341,3/11/2012,1,23,0,0,0,1,0.4,0.4091,0.5,0.1642
10342,3/12/2012,1,0,0,1,1,1,0.38,0.3939,0.54,0.194
10343,3/12/2012,1,1,0,1,1,1,0.38,0.3939,0.5,0.1343
10344,3/12/2012,1,2,0,1,1,1,0.38,0.3939,0.54,0.1045
10345,3/12/2012,1,3,0,1,1,1,0.36,0.3485,0.5,0.1343
10346,3/12/2012,1,4,0,1,1,1,0.34,0.3333,0.61,0.194
10347,3/12/2012,1,5,0,1,1,1,0.34,0.3333,0.61,0.194
10348,3/12/2012,1,6,0,1,1,1,0.34,0.3485,0.57,0.1045
10349,3/12/2012,1,7,0,1,1,1,0.34,0.3485,0.53,0.1045
10350,3/12/2012,1,8,0,1,1,1,0.34,0.3333,0.61,0.1343
10351,3/12/2012,1,9,0,1,1,1,0.38,0.3939,0.54,0.1642
10352,3/12/2012,1,10,0,1,1,1,0.4,0.4091,0.5,0.2239
10353,3/12/2012,1,11,0,1,1,1,0.44,0.4394,0.44,0.2239
10354,3/12/2012,1,12,0,1,1,1,0.48,0.4697,0.39,0.2239
10355,3/12/2012,1,13,0,1,1,2,0.54,0.5152,0.32,0.2537
10356,3/12/2012,1,14,0,1,1,2,0.58,0.5455,0.32,0.2836
10357,3/12/2012,1,15,0,1,1,1,0.56,0.5303,0.4,0.1343
10358,3/12/2012,1,16,0,1,1,1,0.62,0.6212,0.35,0.4478
10359,3/12/2012,1,17,0,1,1,2,0.62,0.6212,0.38,0.4179
10360,3/12/2012,1,18,0,1,1,2,0.6,0.6212,0.43,0.194
10361,3/12/2012,1,19,0,1,1,2,0.56,0.5303,0.49,0.2239
10362,3/12/2012,1,20,0,1,1,2,0.56,0.5303,0.49,0.2239
10363,3/12/2012,1,21,0,1,1,2,0.54,0.5152,0.56,0.2239
10364,3/12/2012,1,22,0,1,1,2,0.56,0.5303,0.56,0.2239
10365,3/12/2012,1,23,0,1,1,1,0.56,0.5303,0.56,0.2239
10366,3/13/2012,1,0,0,2,1,2,0.56,0.5303,0.52,0.194
10367,3/13/2012,1,1,0,2,1,2,0.52,0.5,0.59,0.2239
10368,3/13/2012,1,2,0,2,1,3,0.52,0.5,0.72,0.2985
10369,3/13/2012,1,3,0,2,1,3,0.52,0.5,0.72,0.2985
10370,3/13/2012,1,4,0,2,1,2,0.46,0.4545,0.82,0.194
10371,3/13/2012,1,5,0,2,1,2,0.46,0.4545,0.82,0.194
10372,3/13/2012,1,6,0,2,1,3,0.46,0.4545,0.82,0.194
10373,3/13/2012,1,7,0,2,1,2,0.46,0.4545,0.82,0.2836
10374,3/13/2012,1,8,0,2,1,1,0.46,0.4545,0.82,0.2836
10375,3/13/2012,1,9,0,2,1,1,0.48,0.4697,0.82,0.2836
10376,3/13/2012,1,10,0,2,1,1,0.52,0.5,0.77,0.2239
10377,3/13/2012,1,11,0,2,1,1,0.54,0.5152,0.73,0.2836
10378,3/13/2012,1,12,0,2,1,1,0.6,0.6061,0.6,0.2836
10379,3/13/2012,1,13,0,2,1,1,0.6,0.6061,0.6,0.3881
10380,3/13/2012,1,14,0,2,1,1,0.64,0.6212,0.53,0.3284
10381,3/13/2012,1,15,0,2,1,1,0.7,0.6364,0.39,0.2239
10382,3/13/2012,1,16,0,2,1,1,0.72,0.6515,0.34,0.3881
10383,3/13/2012,1,17,0,2,1,1,0.7,0.6364,0.37,0.1045
10384,3/13/2012,1,18,0,2,1,1,0.7,0.6364,0.34,0.2985
10385,3/13/2012,1,19,0,2,1,1,0.64,0.6212,0.47,0.2239
10386,3/13/2012,1,20,0,2,1,1,0.6,0.6212,0.49,0.1642
10387,3/13/2012,1,21,0,2,1,1,0.58,0.5455,0.56,0.1045
10388,3/13/2012,1,22,0,2,1,1,0.56,0.5303,0.6,0.0896
10389,3/13/2012,1,23,0,2,1,1,0.56,0.5303,0.56,0.1343
10390,3/14/2012,1,0,0,3,1,1,0.54,0.5152,0.6,0.1045
10391,3/14/2012,1,1,0,3,1,1,0.52,0.5,0.63,0.0896
10392,3/14/2012,1,2,0,3,1,1,0.5,0.4848,0.68,0.194
